Date,Open,High,Low,Close,Volume,Adj Close
24-04-1990,40,40.5,38.5,38.75,75933200,1.24
23-04-1990,40.25,40.5,39.5,39.75,32088000,1.27
20-04-1990,40.87,41.5,39.75,40.25,80880800,1.29
19-04-1990,41.75,43.13,40,40.25,120369200,1.29
18-04-1990,43.25,43.75,42.5,43.25,48361600,1.38
17-04-1990,43.25,43.5,42.75,43.25,32776800,1.38
16-04-1990,43.5,44.25,43.25,43.75,56722400,1.4
12-04-1990,43,44,42.5,43.25,52950800,1.38
11-04-1990,41.5,43,41.5,42.5,53289600,1.36
10-04-1990,41.25,42,41,41.25,32830000,1.32
09-04-1990,39.75,41.5,39.5,41.12,26370400,1.32
06-04-1990,40.25,41.25,39.75,39.88,29559600,1.28
05-04-1990,41,41.25,40,40.25,27048000,1.29
04-04-1990,41.5,42,40.75,41.25,37433200,1.32
03-04-1990,40.5,41.75,40.5,41.75,34927200,1.34
02-04-1990,40,40.62,39.5,40.25,37192400,1.29
30-03-1990,40,41,40,40.25,55837600,1.29
29-03-1990,41,41.5,40.75,41.12,24222800,1.32
28-03-1990,42,42.12,41,41.25,25734800,1.32
27-03-1990,42,42.25,41.25,42,21151200,1.34
26-03-1990,42.5,43.38,42,42.25,32015200,1.35
23-03-1990,41.25,43,41,42.25,56996800,1.35
22-03-1990,41.75,42.25,40.75,40.75,57915200,1.3
21-03-1990,41.25,42.25,41.25,41.63,38183600,1.33
20-03-1990,42.25,43,40.75,41.38,97829200,1.32
19-03-1990,40.5,42.5,40,42.37,107948400,1.36
16-03-1990,40,40.75,39.12,40.25,161190400,1.29
15-03-1990,36.5,38,36.5,36.75,30058000,1.18
14-03-1990,36.75,37.25,36.5,37,25446400,1.18
13-03-1990,36.5,37.25,36.25,36.87,37144800,1.18
12-03-1990,37.25,37.5,36.25,36.63,40989200,1.17
09-03-1990,36.75,37.5,36.25,36.87,57618400,1.18
08-03-1990,35.75,37,35,36.75,55960800,1.18
07-03-1990,35,36,35,35.37,51055200,1.13
06-03-1990,35,35.25,34.5,35.25,39004000,1.13
05-03-1990,33.5,34.75,33.5,34.5,45617600,1.1
02-03-1990,33.5,34.75,33.25,33.75,26224800,1.08
01-03-1990,33.5,34.75,33.25,34.25,50974000,1.1
28-02-1990,33.5,34,33.25,34,27333600,1.09
27-02-1990,34,34.25,33.5,33.5,18488400,1.07
26-02-1990,33,34.25,33,34,19902400,1.09
23-02-1990,32.75,33.5,32.75,33.25,37489200,1.06
22-02-1990,34,34.5,33,33,48795600,1.06
21-02-1990,32.75,34.25,32.5,34,43976800,1.09
20-02-1990,33.5,33.75,33,33.5,30811200,1.07
16-02-1990,34.25,34.5,33.75,33.75,31802400,1.08
15-02-1990,33.75,34.25,33.5,34.25,24491600,1.09
14-02-1990,34.5,34.75,33.75,34.25,24015600,1.09
13-02-1990,34,35,33.75,34.5,25541600,1.1
12-02-1990,34.25,34.5,33.75,34,18729200,1.08
09-02-1990,33.5,34.5,33.25,34.25,42019600,1.09
08-02-1990,33.25,33.5,32.25,33,46659200,1.05
07-02-1990,33,34,32.5,33.25,78111600,1.06
06-02-1990,34.75,35,34,34.75,18480000,1.11
05-02-1990,34.25,35.25,34,35,25438000,1.12
02-02-1990,33.25,34.75,33.25,34.25,29618400,1.09
01-02-1990,34.5,34.63,33.5,33.62,29268400,1.07
31-01-1990,34.5,34.75,33,34,35985600,1.08
30-01-1990,33.25,34.5,33,34,29111600,1.08
29-01-1990,33,33.5,32.12,33.25,29982400,1.06
26-01-1990,34,34,32.25,32.75,45312400,1.04
25-01-1990,34.25,34.75,34,34.12,27885200,1.09
24-01-1990,32.5,34.25,32.25,34,42448000,1.08
23-01-1990,33.75,34.25,33,33.75,35218400,1.08
22-01-1990,34,34.5,33.25,33.25,36402800,1.06
19-01-1990,33.75,34.5,33.5,34.25,66284400,1.09
18-01-1990,33,33.5,32.25,32.38,68322800,1.03
17-01-1990,34.75,34.75,33,33.25,49324800,1.06
16-01-1990,33.5,35,32.75,34.88,53561200,1.11
15-01-1990,34.5,35.75,34.25,34.25,40434800,1.09
12-01-1990,34.25,34.75,33.75,34.5,42974400,1.1
11-01-1990,36.25,36.25,34.5,34.5,52763200,1.1
10-01-1990,37.62,37.62,35.75,36,49929600,1.15
09-01-1990,38,38,37,37.62,21534800,1.2
08-01-1990,37.5,38,37,38,25393200,1.21
05-01-1990,37.75,38.25,37,37.75,30828000,1.2
04-01-1990,38.25,38.75,37.25,37.62,55378400,1.2
03-01-1990,38,38,37.5,37.5,51998800,1.2
02-01-1990,35.25,37.5,35,37.25,45799600,1.19
29-12-1989,34.75,35.75,34.38,35.25,38102400,1.12
28-12-1989,35,35.25,34.25,34.63,37814000,1.1
27-12-1989,35.5,35.75,35,35.12,64251600,1.12
26-12-1989,36.75,36.75,35.25,35.5,33821200,1.13
22-12-1989,36.25,37.25,36,36.5,46146800,1.16
21-12-1989,35.75,36.25,35.5,36.25,76202000,1.16
20-12-1989,35.75,36.25,35.25,35.75,44497600,1.14
19-12-1989,34.5,35.5,34.5,35,62798400,1.12
18-12-1989,33.75,35,33.75,34.75,76801200,1.11
15-12-1989,34.75,35,32.5,33.75,129542000,1.08
14-12-1989,35.75,36.13,34.5,34.88,76188000,1.11
13-12-1989,36,36.5,35.5,36,97440000,1.15
12-12-1989,39.25,39.5,35,36,256354000,1.15
11-12-1989,41,41.5,38.38,39.25,162503600,1.25
08-12-1989,42.5,43,41.25,41.75,63145600,1.33
07-12-1989,42.25,43.25,42,42.75,44604000,1.36
06-12-1989,45,45.25,41,42.75,83745200,1.36
05-12-1989,45.25,45.75,44.5,45,30441600,1.44
04-12-1989,43.75,45.5,43.75,45.25,24340400,1.44
01-12-1989,44.5,45,43.63,44,36556800,1.4
30-11-1989,43.75,44.5,43.5,44.25,15862000,1.41
29-11-1989,43.5,44.25,42.5,44,38236800,1.4
28-11-1989,43.75,44.25,42.75,44.12,33843600,1.41
27-11-1989,44.75,45.25,43.75,44,26286400,1.4
24-11-1989,44.75,45,44.75,44.75,6963600,1.43
22-11-1989,45.5,45.75,44.5,44.75,24486000,1.43
21-11-1989,45.25,46.5,45.25,45.25,35061600,1.44
20-11-1989,45,45.5,44.5,45.25,27017200,1.44
17-11-1989,44.5,45.25,44.5,44.75,22139600,1.43
16-11-1989,44.5,44.75,43.75,44.75,24141600,1.42
15-11-1989,45,45.25,44,44.25,24446800,1.41
14-11-1989,46.5,46.75,44.5,44.75,21095200,1.42
13-11-1989,46.5,47.25,46.5,46.5,17004400,1.48
10-11-1989,45.75,47,45.75,46.75,16214800,1.49
09-11-1989,45,46,44.5,46,22047200,1.46
08-11-1989,44.25,45.25,44.25,45,35658000,1.43
07-11-1989,43.25,44.5,43.25,44,37830800,1.4
06-11-1989,43.5,44,43,43.25,30772000,1.38
03-11-1989,44,44.5,43.25,43.25,43663200,1.38
02-11-1989,45,45,43,44,113167600,1.4
01-11-1989,46.25,46.75,45.75,46.12,15296400,1.47
31-10-1989,45.75,46.5,45.5,46.5,22999200,1.48
30-10-1989,45.5,46,45,45.75,21744800,1.46
27-10-1989,45.25,45.75,44.5,45.25,32354000,1.44
26-10-1989,45.5,46.5,45,45.25,42316400,1.44
25-10-1989,47.75,47.75,46.25,46.5,29786400,1.48
24-10-1989,46.25,48.5,45.25,47.62,54110000,1.52
23-10-1989,48,48.25,46.25,46.75,30489200,1.49
20-10-1989,47.75,49.25,47.5,48,65377200,1.53
19-10-1989,48.25,49.5,48.25,48.75,27974800,1.55
18-10-1989,46.5,48.25,46,48.25,36008000,1.53
17-10-1989,46,48.75,45,47.25,62510000,1.5
16-10-1989,44.75,46.75,42.5,46.75,106229200,1.49
13-10-1989,48.75,49.5,45,45.75,50279600,1.46
12-10-1989,49,49.25,48.5,48.75,20661200,1.55
11-10-1989,48.75,49.25,48,48.88,39239200,1.55
10-10-1989,49.75,50.38,48.5,49.5,71780800,1.57
09-10-1989,48,49.75,47.5,49.5,48888000,1.57
06-10-1989,46.25,48.25,46,48.12,90426000,1.53
05-10-1989,44.5,46.5,44.25,45.5,61320000,1.45
04-10-1989,43.75,44.62,43.5,44.25,39793600,1.41
03-10-1989,44.25,44.5,43.13,43.63,42624400,1.39
02-10-1989,44.5,44.75,43.75,44.37,34350400,1.41
29-09-1989,45.25,45.5,44.5,44.5,17452400,1.42
28-09-1989,45,45.75,45,45.5,19854800,1.45
27-09-1989,44.25,45.13,44,44.75,22531600,1.42
26-09-1989,45,45.5,44.75,45.25,19331200,1.44
25-09-1989,44.75,45.75,44.75,45.25,34039600,1.44
22-09-1989,44.75,45.25,44.25,44.88,18124400,1.43
21-09-1989,45,46,44.25,44.75,50240400,1.42
20-09-1989,44,45,43.75,44.62,29537200,1.42
19-09-1989,44.25,44.5,43,43.25,20199200,1.38
18-09-1989,44.5,45,44,44,15789200,1.4
15-09-1989,45,45.25,44.25,45,31217200,1.43
14-09-1989,45,45.25,44.5,44.75,32821600,1.42
13-09-1989,46.25,46.63,45,45,32172000,1.43
12-09-1989,45.5,46.75,45,46,25897200,1.46
11-09-1989,44.75,46,44.5,45.75,24648400,1.46
08-09-1989,44.75,45.25,44.5,45,13958000,1.43
07-09-1989,44.75,45.5,44.75,44.75,28473200,1.42
06-09-1989,44.75,44.88,44,44.75,21688800,1.42
05-09-1989,44.5,45.38,44.5,44.75,28705600,1.42
01-09-1989,44.5,44.75,44.25,44.62,18530400,1.42
31-08-1989,44.5,45,44.25,44.5,14072800,1.42
30-08-1989,44,44.75,44,44.5,29024800,1.42
29-08-1989,44.75,45,43.75,44.12,44226000,1.4
28-08-1989,44.5,45,44,44.75,20414800,1.42
25-08-1989,44,45,44,44.75,40348000,1.42
24-08-1989,43.75,44.5,43.5,44.12,40731600,1.4
23-08-1989,43,44.25,42.5,43.75,43411200,1.39
22-08-1989,42,43,42,42.88,27958000,1.36
21-08-1989,42.25,43.25,42,42.25,34456800,1.34
18-08-1989,41.75,42.5,41.5,42.25,21016800,1.34
17-08-1989,40.25,41.25,40,41,38329200,1.3
16-08-1989,41.5,41.75,40,40.37,30133600,1.28
15-08-1989,40.75,41.5,40.75,41.38,40933200,1.31
14-08-1989,41.5,42,40.5,40.75,25706800,1.29
11-08-1989,44,44,41.25,41.88,57520400,1.33
10-08-1989,44,44,42.75,43.25,38091200,1.37
09-08-1989,44,45.75,43.87,44,48790000,1.4
08-08-1989,43.5,44.75,43.5,44.12,51548000,1.4
07-08-1989,43,44,42.62,43.75,42053200,1.39
04-08-1989,41.25,42.75,41.12,42.75,45838800,1.36
03-08-1989,40.5,41.5,40.5,41.25,43234800,1.31
02-08-1989,39.75,40.5,39.5,40.5,25351200,1.29
01-08-1989,39.75,40.25,39.25,39.88,34885200,1.27
31-07-1989,39.25,40,39,39.75,27966400,1.26
28-07-1989,39.25,39.75,39,39.38,29834000,1.25
27-07-1989,38.25,39.5,38,39.25,43268400,1.25
26-07-1989,38.25,38.5,37.75,38.25,58436000,1.21
25-07-1989,39.25,39.75,38,38.75,52460800,1.23
24-07-1989,39.75,39.75,39.25,39.25,28996800,1.25
21-07-1989,39.75,40,39,40,34871200,1.27
20-07-1989,40.75,41.25,39.75,40,59018400,1.27
19-07-1989,39.5,40.75,39,40.5,59743600,1.29
18-07-1989,40.75,40.75,38.75,39.25,119327600,1.25
17-07-1989,40.75,41.25,39.75,40.75,32723600,1.29
14-07-1989,40.75,41,39.75,40.75,64330000,1.29
13-07-1989,40,41,39.5,40.62,56358400,1.29
12-07-1989,39.75,40.25,39.5,40,31032400,1.27
11-07-1989,40.75,41,39.75,39.75,60981200,1.26
10-07-1989,41,41.25,40,40.5,50923600,1.29
07-07-1989,41.25,42,40.5,41.25,26527200,1.31
06-07-1989,40.75,41.75,40.25,41.25,43481200,1.31
05-07-1989,40.5,40.75,40,40.5,29789200,1.29
03-07-1989,41.75,41.75,40.75,40.75,12087600,1.29
30-06-1989,40.5,41.75,39.5,41.25,41185200,1.31
29-06-1989,41,41.25,40,40.62,58380000,1.29
28-06-1989,42.25,42.25,41,41.75,64257200,1.33
27-06-1989,43.75,44.25,42.5,42.62,26446000,1.35
26-06-1989,44,44,43.25,43.5,45959200,1.38
23-06-1989,43.25,44.25,43.25,43.87,30973600,1.39
22-06-1989,42.5,43.75,42,43.25,34300000,1.37
21-06-1989,43,43.5,42.25,42.5,32466000,1.35
20-06-1989,44,44,42.25,43,33633600,1.36
19-06-1989,44.5,44.75,43.5,44,45780000,1.4
16-06-1989,44.75,45.5,43.5,44.5,135500400,1.41
15-06-1989,49.5,49.75,47.5,47.5,40350800,1.51
14-06-1989,49,50.25,48.25,49.62,62826400,1.57
13-06-1989,47.5,48.75,47,48.5,57744400,1.54
12-06-1989,46.75,47.75,46.25,47.5,20216000,1.51
09-06-1989,47.25,47.75,46.5,47,23604000,1.49
08-06-1989,48.5,49,47.25,47.62,44503200,1.51
07-06-1989,46.75,48.5,46.75,48.25,43918000,1.53
06-06-1989,46.75,47,46.25,46.75,36251600,1.48
05-06-1989,48.75,49,46.5,47,31029600,1.49
02-06-1989,48.5,49.5,48.5,49,31119200,1.56
01-06-1989,47.75,49.25,47.5,48.75,44875600,1.55
31-05-1989,47.5,48.12,47,47.75,28803600,1.52
30-05-1989,48.25,49,47.37,47.5,27980400,1.51
26-05-1989,48.25,49,48,48.5,28128800,1.54
25-05-1989,47.25,49,47.25,48.25,58091600,1.53
24-05-1989,45.25,47.75,45.25,47.75,74401600,1.52
23-05-1989,46,46,45.25,45.5,33616800,1.44
22-05-1989,45.75,46.25,45.25,46,47600000,1.46
19-05-1989,44.75,46.25,44.75,45.75,82692400,1.45
18-05-1989,45.25,45.5,44.75,44.75,52813600,1.42
17-05-1989,45.25,45.5,45,45.25,62115200,1.43
16-05-1989,46,46.25,45,45.38,57167600,1.44
15-05-1989,44.75,46.25,44.75,46,79475200,1.46
12-05-1989,44.5,45,44,45,116785200,1.43
11-05-1989,43.25,44.25,43,43.87,75236000,1.39
10-05-1989,43,43.5,42.5,43.25,58609600,1.37
09-05-1989,42,43,42,42.5,86693600,1.35
08-05-1989,41.5,42.25,41.5,42.25,51480800,1.34
05-05-1989,42.5,42.75,41.5,41.5,115189200,1.31
04-05-1989,40.25,41.25,40,41,47227600,1.3
03-05-1989,39.75,40.75,39.75,40.25,55134800,1.27
02-05-1989,39,40.25,39,39.88,53936400,1.26
01-05-1989,38.5,39.25,38.5,39,20165600,1.24
28-04-1989,39.25,39.5,38.5,39,25964400,1.24
27-04-1989,39.5,40,39,39.38,34846000,1.25
26-04-1989,40,40.25,39.12,39.75,46533200,1.26
25-04-1989,40,40.5,39.75,40,29044400,1.27
24-04-1989,40,40.25,39.5,40.13,27697600,1.27
21-04-1989,40.5,40.87,39.75,40.13,28792400,1.27
20-04-1989,40.75,41.5,40.25,40.75,44954000,1.29
19-04-1989,40,41.63,39.75,40.87,106470000,1.29
18-04-1989,39.5,40.5,39.25,40.13,140246400,1.27
17-04-1989,38.5,39.25,38,39.25,35036400,1.24
14-04-1989,39,39.25,38.25,38.75,30839200,1.23
13-04-1989,38.75,39.5,38.25,38.5,45318000,1.22
12-04-1989,38.25,39.25,37.88,38.5,96978000,1.22
11-04-1989,37.5,38,37,37.75,36635200,1.2
10-04-1989,37.25,38,36.75,37,33843600,1.17
07-04-1989,36,37.5,36,37.37,88746000,1.18
06-04-1989,34.75,36.13,34.5,36,39093600,1.14
05-04-1989,34.5,35.25,34.25,35,30063600,1.11
04-04-1989,34.5,34.88,33.87,34.5,28932400,1.09
03-04-1989,35.5,36.25,34.75,35,41571600,1.11
31-03-1989,35,35.75,34.75,35.62,46337200,1.13
30-03-1989,34.25,35,34,34.75,26311600,1.1
29-03-1989,34,34.5,34,34.25,18600400,1.08
28-03-1989,34,34.5,34,34,35313600,1.08
27-03-1989,34.25,34.5,33.5,33.75,37914800,1.07
23-03-1989,34,34.5,33.75,34.38,29727600,1.09
22-03-1989,34.25,34.75,33.75,33.87,36212400,1.07
21-03-1989,35.5,35.5,34.75,34.88,32048800,1.1
20-03-1989,35,35.25,34.5,34.88,45362800,1.1
17-03-1989,34.5,35.75,34,34.88,59281600,1.1
16-03-1989,35,35.5,34.5,35.25,48059200,1.12
15-03-1989,35.25,35.5,34.75,35,22514800,1.11
14-03-1989,35,35.5,34.88,35.25,40485200,1.12
13-03-1989,35,35.5,34.75,35,32776800,1.11
10-03-1989,34.5,35,34.25,35,25678800,1.11
09-03-1989,35.25,35.75,34.5,34.5,33359200,1.09
08-03-1989,35.62,36.25,35.25,35.25,54073600,1.12
07-03-1989,35.5,36,35,35.75,65172800,1.13
06-03-1989,35,35.88,34.5,35.5,42128800,1.12
03-03-1989,35.25,35.25,34,34.75,96944400,1.1
02-03-1989,35.75,36.25,34.75,35,94082800,1.11
01-03-1989,36.25,36.5,35.5,36,42532000,1.14
28-02-1989,36.5,36.75,36,36.25,44004800,1.15
27-02-1989,36,36.5,35.75,36.5,28980000,1.16
24-02-1989,37,37,36,36,38032400,1.14
23-02-1989,36.5,37,36.25,36.75,23842000,1.16
22-02-1989,37.25,37.5,36.5,36.75,59581200,1.16
21-02-1989,36.87,37.75,36.75,37.5,47639200,1.19
17-02-1989,36.25,37,36.25,36.75,29212400,1.16
16-02-1989,36.25,37.25,36,36.38,63924000,1.15
15-02-1989,35.75,36.25,35.5,36.25,82656000,1.14
14-02-1989,36.87,37,35.25,35.75,222894000,1.13
13-02-1989,36.75,37.25,36.75,37,58797200,1.17
10-02-1989,38.25,38.25,37,37.25,87085600,1.18
09-02-1989,38.25,39,38,38.25,40202400,1.21
08-02-1989,39,39.5,38,38.25,39253200,1.21
07-02-1989,38.25,39.25,38.25,39,41288800,1.23
06-02-1989,39.5,39.5,38.25,38.5,29184400,1.22
03-02-1989,40,40.25,39,39.25,44727200,1.24
02-02-1989,39.5,40.25,39.25,39.75,118372800,1.26
01-02-1989,37.75,39.63,37.37,39.25,121889600,1.24
31-01-1989,37.25,37.75,36.75,37.75,115088400,1.19
30-01-1989,37.62,38,37.25,37.37,146624800,1.18
27-01-1989,38.25,39.25,36.25,37.62,531792800,1.19
26-01-1989,40.75,42.12,40.62,41.75,71316000,1.32
25-01-1989,41.75,42,41,41.5,27734000,1.31
24-01-1989,41,41.75,40.75,41.63,55823600,1.31
23-01-1989,40.75,41.25,40.75,41,45133200,1.29
20-01-1989,40.5,41.5,40.25,41,43433600,1.29
19-01-1989,40.5,41,40,40.5,63996800,1.28
18-01-1989,40.75,41.12,39.5,39.75,121982000,1.26
17-01-1989,43.25,43.5,40,40.37,189151200,1.28
16-01-1989,43.25,44,43,43.75,42148400,1.38
13-01-1989,42.75,43.5,42.37,43.25,48476400,1.37
12-01-1989,42.25,43,42,42.75,37578800,1.35
11-01-1989,42.25,42.5,41.25,42.12,39032000,1.33
10-01-1989,42.5,42.88,41.5,42.62,25830000,1.35
09-01-1989,43,43.13,42.25,43,19826800,1.36
06-01-1989,42.25,43.5,42.25,42.62,49666400,1.35
05-01-1989,42,43.25,41.25,42.25,76832000,1.33
04-01-1989,40.75,42.12,40.5,42,59987200,1.33
03-01-1989,40.25,40.5,40,40.37,25004000,1.28
30-12-1988,40.5,41.25,40.25,40.25,20423200,1.27
29-12-1988,40.25,40.75,40.25,40.5,29453200,1.28
28-12-1988,40.5,40.75,39.75,40.25,12885600,1.27
27-12-1988,41,41.5,40.5,40.5,14996800,1.28
23-12-1988,41,41.38,41,41.12,10239600,1.3
22-12-1988,41.75,42,40.75,41,26507600,1.29
21-12-1988,41,42,41,41.75,60491200,1.32
20-12-1988,41,41.5,40.62,41,68546800,1.29
19-12-1988,40.25,41,40,40.75,58581600,1.29
16-12-1988,39.5,40.5,39.25,40.13,45872400,1.27
15-12-1988,40,40.5,39.25,39.5,28142800,1.25
14-12-1988,38.5,40,38.5,39.75,48325200,1.26
13-12-1988,38.5,38.75,38.25,38.75,30637600,1.22
12-12-1988,39.25,39.5,38.5,38.5,29470000,1.22
09-12-1988,39.25,39.5,38.75,39.12,11239200,1.24
08-12-1988,39.25,39.25,38.75,39.12,14865200,1.24
07-12-1988,39,39.5,38.75,39.38,24533600,1.24
06-12-1988,39.25,39.75,39,39.5,26233200,1.25
05-12-1988,39.5,40,38.75,39.5,38603600,1.25
02-12-1988,38.25,39.88,38,39.25,83428800,1.24
01-12-1988,37.75,39,37.5,38.75,53040400,1.22
30-11-1988,36.75,38,36.75,37.62,41960800,1.19
29-11-1988,36.5,36.75,36,36.75,23167200,1.16
28-11-1988,36.5,36.75,36,36.5,34840400,1.15
25-11-1988,36.25,36.75,36,36.5,12073600,1.15
23-11-1988,35.75,37,35.5,36.87,46998000,1.16
22-11-1988,36.5,36.87,36,36.13,37046800,1.14
21-11-1988,37.5,37.75,36.25,36.63,55476400,1.16
18-11-1988,38.5,38.5,38,38,14397600,1.2
17-11-1988,38,38.5,38,38.25,19885600,1.2
16-11-1988,39,39.25,37.75,38,36960000,1.2
15-11-1988,39,39.25,38.75,39,20000400,1.23
14-11-1988,38.75,39,38.25,38.87,21308000,1.22
11-11-1988,39,39.63,38.5,38.5,27171200,1.21
10-11-1988,39.5,39.75,39,39.5,24978800,1.24
09-11-1988,38.25,39.38,38,39.25,50430800,1.24
08-11-1988,37.5,38.75,37.37,38.5,38631600,1.21
07-11-1988,37.25,37.75,37,37.5,42520800,1.18
04-11-1988,36.75,38,36.75,37.75,38449600,1.19
03-11-1988,37.25,37.5,36.75,37.12,60614400,1.17
02-11-1988,38.25,38.25,36.75,37.25,52130400,1.17
01-11-1988,38.5,38.75,37.75,38,35924000,1.2
31-10-1988,38.75,38.75,37.5,38.62,60726400,1.22
28-10-1988,39,39.5,38.5,38.5,21120400,1.21
27-10-1988,38.75,39.25,38.25,39,35921200,1.23
26-10-1988,40,40,38.5,39.25,47180000,1.24
25-10-1988,40.25,40.25,39.75,39.88,21296800,1.26
24-10-1988,41.25,41.25,39.63,40,33790400,1.26
21-10-1988,41.25,41.75,40.75,41,30900800,1.29
20-10-1988,40,41.63,40,41.5,43366400,1.31
19-10-1988,39.75,40.75,39.5,40,69330800,1.26
18-10-1988,39,39.5,38.25,39.38,35649600,1.24
17-10-1988,38.5,39,38.25,38.5,23422000,1.21
14-10-1988,39.5,39.5,38.13,38.75,39312000,1.22
13-10-1988,38.5,39.75,38.5,39,41115200,1.23
12-10-1988,38.5,39,38,38.75,33236000,1.22
11-10-1988,38.25,39.5,38.25,39,48638800,1.23
10-10-1988,39.5,39.75,37.5,38.5,83160000,1.21
07-10-1988,39,39.75,38.38,39.75,114396800,1.25
06-10-1988,40.5,40.87,39.25,39.75,41941200,1.25
05-10-1988,41.25,41.75,40.5,40.87,30800000,1.29
04-10-1988,42.25,42.75,41.12,41.5,12913600,1.31
03-10-1988,43,43.25,42,42.5,22694000,1.34
30-09-1988,44,44,43.25,43.25,23223200,1.36
29-09-1988,43.75,44.25,43.5,44,26518800,1.39
28-09-1988,43.5,44.12,43.25,43.5,21173600,1.37
27-09-1988,42.5,43.5,42.5,43.38,40745600,1.37
26-09-1988,43.75,44,42.5,42.75,21758800,1.35
23-09-1988,43.5,44.25,43.5,43.75,25370800,1.38
22-09-1988,43,44,42.75,44,36416800,1.39
21-09-1988,41.75,43,41.5,42.75,22836800,1.35
20-09-1988,41.75,42.25,41.38,41.5,25670400,1.31
19-09-1988,42,42.25,41.25,41.75,23032800,1.32
16-09-1988,41.5,42.75,41.38,42.25,30940000,1.33
15-09-1988,42,42.75,41.5,41.63,41440000,1.31
14-09-1988,41.75,42.37,41.5,42,59642800,1.32
13-09-1988,40.25,41.25,40,41,29920800,1.29
12-09-1988,41,41.75,40.13,41,37007600,1.29
09-09-1988,38.75,41,37.75,40.5,58668400,1.28
08-09-1988,38.25,39.5,37.75,38.75,51814000,1.22
07-09-1988,39,39.5,37.75,38.25,44777600,1.2
06-09-1988,40,40,38.75,38.87,35862400,1.22
02-09-1988,39.5,40,39,39.75,46575200,1.25
01-09-1988,39.75,39.75,38.5,38.87,61684000,1.22
31-08-1988,41,41.12,39.5,39.88,59421600,1.26
30-08-1988,40.75,41,40,40.87,12642000,1.29
29-08-1988,40.75,41,40.5,40.87,14308000,1.29
26-08-1988,40,40.75,40,40.25,10038000,1.27
25-08-1988,40.25,40.5,39.25,40.13,31920000,1.26
24-08-1988,39.75,40.75,39.5,40.75,31368400,1.28
23-08-1988,39.75,40.25,39.25,39.5,40894000,1.24
22-08-1988,40.25,40.75,39.5,39.75,42548800,1.25
19-08-1988,42.5,42.75,40.5,40.75,56840000,1.28
18-08-1988,42,43,41.75,42.5,18516400,1.34
17-08-1988,42.5,42.75,41.75,42,29736000,1.32
16-08-1988,41,43.25,40.75,42.5,30688000,1.34
15-08-1988,42.25,42.25,40.5,41.25,41669600,1.3
12-08-1988,43,43,42.25,42.5,19370400,1.34
11-08-1988,42.25,43.25,42,43.25,26513200,1.36
10-08-1988,43.75,43.75,41.75,41.88,36951600,1.32
09-08-1988,44,44.25,43,43.5,42506800,1.37
08-08-1988,44.5,44.75,44,44,7484400,1.38
05-08-1988,44.5,45,44.25,44.25,13165600,1.39
04-08-1988,44.75,45.25,44.5,44.62,17228400,1.4
03-08-1988,44.75,44.75,44,44.75,27711600,1.41
02-08-1988,45,45.5,44.5,44.62,30321200,1.4
01-08-1988,44.5,45.75,44.25,45,21484400,1.41
29-07-1988,43.25,44.5,43,44.37,39737600,1.4
28-07-1988,42.5,43,42.25,42.62,23170000,1.34
27-07-1988,42.75,43.25,42.5,42.75,29131200,1.34
26-07-1988,42.75,43.25,42.25,42.75,25382000,1.34
25-07-1988,42.75,43.25,42.25,42.75,26474000,1.34
22-07-1988,43,43.25,42.5,42.5,25961600,1.34
21-07-1988,43.75,44,42.75,43,37256800,1.35
20-07-1988,44.75,45,44,44.25,30021600,1.39
19-07-1988,45,45.5,43.87,44.75,30576000,1.41
18-07-1988,45.38,46,45.25,45.5,28375200,1.43
15-07-1988,45,45.5,44.75,45,20756400,1.41
14-07-1988,44.75,45.25,44.5,45,15702400,1.41
13-07-1988,44.75,45,44.25,44.75,28792400,1.41
12-07-1988,45,45.25,44.5,44.75,25225200,1.41
11-07-1988,45.5,45.5,44.88,45.13,18407200,1.42
08-07-1988,45.5,46,45,45.25,26348000,1.42
07-07-1988,46.5,46.5,45.25,45.87,26401200,1.44
06-07-1988,47.13,47.5,46.12,46.5,39138400,1.46
05-07-1988,46.5,47.25,46.12,47.25,26112800,1.49
01-07-1988,46.5,46.88,46.25,46.5,23634800,1.46
30-06-1988,46.25,46.75,46,46.25,28672000,1.45
29-06-1988,46,46.75,45.75,46.38,35862400,1.46
28-06-1988,44.75,46.25,44.5,46.25,40642000,1.45
27-06-1988,44.5,45.38,44.5,44.5,20904800,1.4
24-06-1988,45,45.5,44.5,45,18678800,1.41
23-06-1988,45.75,45.75,45,45,17847200,1.41
22-06-1988,45.5,45.87,45,45.62,48890800,1.43
21-06-1988,44,45,43.87,44.88,30898000,1.41
20-06-1988,44.37,44.75,44,44.12,19650400,1.39
17-06-1988,44.75,44.75,44.25,44.75,23847600,1.41
16-06-1988,45,45.25,44.25,44.5,26843600,1.4
15-06-1988,45.25,45.75,45,45.75,30520000,1.44
14-06-1988,45.25,46,45,45.25,73105200,1.42
13-06-1988,45,45.25,44.25,45,37240000,1.41
10-06-1988,43.5,44.75,43,44.5,44240000,1.4
09-06-1988,45,45.25,43.25,43.5,67480000,1.37
08-06-1988,44.25,45.5,44,45,64680000,1.41
07-06-1988,43.75,45.25,43.5,44,77840000,1.38
06-06-1988,42.75,44,42.75,44,41160000,1.38
03-06-1988,41.75,43.25,41.75,43,43960000,1.35
02-06-1988,42,42.5,41.5,41.75,33320000,1.31
01-06-1988,41.5,42.5,41.25,42.5,57400000,1.34
